942.9824,467.3822,613.4757,379.3289,171.1265,PD
0.87234044,0.10638298,0.29787233,0.5319149,0.08510638,1.0
0.9574468,0.14893617,0.04255319,0.82978725,0.61702126,1.0
0.9787234,0.34042552,0.38297874,0.87234044,0.12765957,1.0
0.7659575,0.08510638,0.44680852,0.80851066,0.14893617,1.0
0.4680851,0.021276595,0.021276595,0.5531915,0.31914893,1.0
0.82978725,0.27659574,0.3617021,1.0,0.25531915,1.0
1.0,0.17021276,0.5106383,0.9148936,0.27659574,1.0
0.65957445,0.19148937,0.14893617,0.04255319,0.17021276,1.0
0.89361703,0.12765957,0.40425533,0.85106385,0.23404256,1.0
0.04255319,0.44680852,0.9148936,0.9574468,0.3617021,0.0
0.23404256,0.9574468,0.7446808,0.40425533,0.5531915,0.0
0.70212764,0.70212764,0.23404256,0.68085104,0.19148937,0.0
0.17021276,0.4893617,0.4893617,0.3617021,0.65957445,0.0
0.7234042,0.21276596,0.06382979,0.17021276,0.63829786,0.0
0.08510638,0.42553192,0.70212764,0.44680852,0.0,0.0
0.0,0.5531915,0.17021276,0.34042552,0.06382979,0.0
0.4893617,0.9787234,0.21276596,0.5106383,0.42553192,0.0
0.06382979,0.31914893,0.0,0.25531915,0.10638298,0.0
0.78723407,0.04255319,0.4680851,0.14893617,0.89361703,0.0
0.5106383,0.29787233,0.78723407,0.23404256,0.9148936,0.0
0.5744681,0.7446808,0.80851066,0.9361702,0.85106385,0.0
0.42553192,0.9361702,0.42553192,0.63829786,0.70212764,0.0
0.34042552,0.7659575,0.5744681,0.12765957,0.40425533,0.0
0.10638298,0.06382979,0.25531915,0.29787233,0.021276595,0.0
0.44680852,0.68085104,0.5531915,0.4680851,0.5106383,0.0
0.29787233,0.4680851,0.61702126,0.38297874,0.9574468,0.0
0.19148937,0.9148936,0.31914893,0.06382979,0.7659575,0.0
0.68085104,0.7234042,0.59574467,0.021276595,0.44680852,0.0
0.61702126,0.5744681,0.34042552,0.4893617,1.0,0.0
0.021276595,0.25531915,0.08510638,0.21276596,0.04255319,0.0
0.25531915,0.63829786,0.10638298,0.59574467,0.9361702,0.0
0.14893617,0.85106385,0.63829786,0.08510638,0.59574467,0.0
0.85106385,0.0,0.19148937,0.19148937,0.7446808,0.0
0.27659574,0.23404256,0.7659575,0.7234042,0.68085104,0.0
0.5319149,0.89361703,0.82978725,0.10638298,0.29787233,0.0
0.9361702,0.3617021,0.27659574,0.27659574,0.9787234,0.0
0.63829786,0.59574467,0.9787234,0.89361703,0.4893617,0.0
0.59574467,0.5106383,0.65957445,0.42553192,0.4680851,0.0
0.3617021,0.38297874,0.7234042,0.5744681,0.78723407,0.0
0.7446808,0.82978725,0.5319149,0.7659575,0.7234042,0.0
0.12765957,0.78723407,0.12765957,0.31914893,0.21276596,0.0
0.38297874,0.87234044,1.0,0.7446808,0.38297874,0.0
0.9148936,0.40425533,0.89361703,0.61702126,0.5319149,0.0
0.5531915,0.80851066,0.85106385,0.78723407,0.82978725,0.0
0.21276596,0.5319149,0.68085104,0.70212764,0.80851066,0.0
0.31914893,0.61702126,0.9574468,0.0,0.34042552,0.0
0.40425533,1.0,0.9361702,0.9787234,0.5744681,0.0
0.80851066,0.65957445,0.87234044,0.65957445,0.87234044,0.0
